game_id,city_id,city_name,FLAG,role,message,tabooWords,message_id,user_name,mes_time
6272539,35,Cairo,,guesser,Miami,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2621,DavidB,20.05.2016 15:58:54
6272539,35,Cairo,,guesser,Las Vegas,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2624,DavidB,20.05.2016 15:59:09
6272539,35,Cairo,,describer,no. old,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2625,Sattaur,20.05.2016 15:59:10
6272539,35,Cairo,,guesser,Rio de Janeiro,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2629,DavidB,20.05.2016 15:59:23
6272539,35,Cairo,,describer,no. dry,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2634,Sattaur,20.05.2016 15:59:50
6272539,35,Cairo,,guesser,Ankara,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2652,DavidB,20.05.2016 16:01:42
6272539,35,Cairo,,guesser,Damascus,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2653,DavidB,20.05.2016 16:01:49
6272539,35,Cairo,,describer,no. closer though,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2656,Sattaur,20.05.2016 16:02:04
6272539,35,Cairo,,describer,ancient,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2661,Sattaur,20.05.2016 16:02:31
6272539,35,Cairo,,guesser,Tehran,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2662,DavidB,20.05.2016 16:02:32
6272539,35,Cairo,,guesser,Cairo,pyramid; museum; tombs; desert; sand; antiquities; river; camels; bazar; mumies,2664,DavidB,20.05.2016 16:02:39
6112854,55,Agra,p,describer,mausoleum,world wonder; ancient city; mosque; love story; battles; emperor; garden; marble; tourists,1822,bbovenzi,20.05.2016 15:09:49
6112854,55,Agra,,describer,curry,world wonder; ancient city; mosque; love story; battles; emperor; garden; marble; tourists,1827,bbovenzi,20.05.2016 15:10:27
6112854,55,Agra,,describer,reflecting pool,world wonder; ancient city; mosque; love story; battles; emperor; garden; marble; tourists,1835,bbovenzi,20.05.2016 15:11:04
6112854,55,Agra,,describer,palace,world wonder; ancient city; mosque; love story; battles; emperor; garden; marble; tourists,1843,bbovenzi,20.05.2016 15:11:48
6112854,55,Agra,,describer,hot,world wonder; ancient city; mosque; love story; battles; emperor; garden; marble; tourists,1846,bbovenzi,20.05.2016 15:12:02
6112854,55,Agra,,guesser,Halicarnassus,world wonder; ancient city; mosque; love story; battles; emperor; garden; marble; tourists,1847,Sattaur,20.05.2016 15:12:08
6112854,55,Agra,,guesser,Agra,world wonder; ancient city; mosque; love story; battles; emperor; garden; marble; tourists,1852,Sattaur,20.05.2016 15:12:37
5914532,27,Bruges,P,describer,gothic,history; river; art; canals; lace; chocolate; mayonnaise; festivals; bicycle; cheese; fries; windmill,1256,candrade,20.05.2016 11:23:32
5914532,27,Bruges,,describer,boats,history; river; art; canals; lace; chocolate; mayonnaise; festivals; bicycle; cheese; fries; windmill,1258,candrade,20.05.2016 11:23:42
5914532,27,Bruges,,guesser,Krakow,history; river; art; canals; lace; chocolate; mayonnaise; festivals; bicycle; cheese; fries; windmill,1260,egharris,20.05.2016 11:23:49
5914532,27,Bruges,,guesser,Venice,history; river; art; canals; lace; chocolate; mayonnaise; festivals; bicycle; cheese; fries; windmill,1262,egharris,20.05.2016 11:24:04
5914532,27,Bruges,,describer,quiet,history; river; art; canals; lace; chocolate; mayonnaise; festivals; bicycle; cheese; fries; windmill,1263,candrade,20.05.2016 11:24:07
5914532,27,Bruges,,describer,bell tower,history; river; art; canals; lace; chocolate; mayonnaise; festivals; bicycle; cheese; fries; windmill,1267,candrade,20.05.2016 11:24:24
5914532,27,Bruges,,guesser,Bruges,history; river; art; canals; lace; chocolate; mayonnaise; festivals; bicycle; cheese; fries; windmill,1271,egharris,20.05.2016 11:24:36
5929889,103,Reykjavik,P,describer,isolated,capital; volcano; coastal; cold; lava; fishing; vikings; lagoon; glacier,1229,egharris,20.05.2016 11:21:05
5929889,103,Reykjavik,,guesser,Rekyavik,capital; volcano; coastal; cold; lava; fishing; vikings; lagoon; glacier,1233,ClaireE,20.05.2016 11:21:35
6053476,11,Tokyo,p,describer,skyline,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,170,Scobie,18.05.2016 15:14:08
6053476,11,Tokyo,,guesser,Chicago,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,171,nschneid,18.05.2016 15:14:22
6053476,11,Tokyo,,describer,anime,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,172,Scobie,18.05.2016 15:14:44
6053476,11,Tokyo,,guesser,Tokyo,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,173,nschneid,18.05.2016 15:14:51
5199769,120,Sacramento,p,describer,bear flag,old town; sun; basketball; gold; public television; sand; museum; beach; suburb; river,1025,Richards,19.05.2016 20:57:29
5199769,120,Sacramento,,guesser,Los Angeles,old town; sun; basketball; gold; public television; sand; museum; beach; suburb; river,1028,Gibson,19.05.2016 20:58:10
5199769,120,Sacramento,,describer,railroad,old town; sun; basketball; gold; public television; sand; museum; beach; suburb; river,1031,Richards,19.05.2016 20:59:02
5199769,120,Sacramento,,guesser,San Francisco,old town; sun; basketball; gold; public television; sand; museum; beach; suburb; river,1032,Gibson,19.05.2016 20:59:42
5199769,120,Sacramento,,describer,sack of tomatoes,old town; sun; basketball; gold; public television; sand; museum; beach; suburb; river,1034,Richards,19.05.2016 21:00:58
5199769,120,Sacramento,,guesser,Sacramento,old town; sun; basketball; gold; public television; sand; museum; beach; suburb; river,1035,Gibson,19.05.2016 21:01:27
5079010,7,Beijing,P,describer,recent olympics,historical; government; modern; business; bicycles; smog; crowds; panda,126,Alcorn,18.05.2016 12:46:18
5079010,7,Beijing,,guesser,London,historical; government; modern; business; bicycles; smog; crowds; panda,127,Nicolson,18.05.2016 12:46:49
5079010,7,Beijing,,describer,persistent pollution,historical; government; modern; business; bicycles; smog; crowds; panda,128,Alcorn,18.05.2016 12:47:08
5079010,7,Beijing,,guesser,Beijing,historical; government; modern; business; bicycles; smog; crowds; panda,129,Nicolson,18.05.2016 12:47:22
5118433,6,Moscow,p,describer,tzars,cathedral; snow; culture; communism; tyranny; language,2082,Nicolson,20.05.2016 15:24:04
5118433,6,Moscow,,guesser,Russia,cathedral; snow; culture; communism; tyranny; language,2084,Brown,20.05.2016 15:24:13
5118433,6,Moscow,,describer,city,cathedral; snow; culture; communism; tyranny; language,2085,Nicolson,20.05.2016 15:24:18
5118433,6,Moscow,,guesser,Moscow,cathedral; snow; culture; communism; tyranny; language,2089,Brown,20.05.2016 15:24:27
4850213,22,Berlin,p,describer,lederhosen,capital; wall; beer; politics; refugees; sausage; rebuilt; financial center; sports; cold war; history; watchtower; graffiti,2367,Edie,20.05.2016 15:43:38
4850213,22,Berlin,,guesser,Cologne,capital; wall; beer; politics; refugees; sausage; rebuilt; financial center; sports; cold war; history; watchtower; graffiti,2368,alisonwillgress,20.05.2016 15:43:45
4850213,22,Berlin,,describer,communism,capital; wall; beer; politics; refugees; sausage; rebuilt; financial center; sports; cold war; history; watchtower; graffiti,2371,Edie,20.05.2016 15:44:01
4850213,22,Berlin,,guesser,Berlin,capital; wall; beer; politics; refugees; sausage; rebuilt; financial center; sports; cold war; history; watchtower; graffiti,2374,alisonwillgress,20.05.2016 15:44:04
4564947,209,Kingston,p,describer,sprinters,capital; tropical; drugs; dancing; sunshine; island; jungle; music; reggae,2235,allen,20.05.2016 15:33:18
4564947,209,Kingston,,guesser,America,capital; tropical; drugs; dancing; sunshine; island; jungle; music; reggae,2244,candrade,20.05.2016 15:33:59
4564947,209,Kingston,,describer,beaches,capital; tropical; drugs; dancing; sunshine; island; jungle; music; reggae,2247,allen,20.05.2016 15:34:09
4564947,209,Kingston,,guesser,"Kingston, Jamaica",capital; tropical; drugs; dancing; sunshine; island; jungle; music; reggae,2252,candrade,20.05.2016 15:34:23
4581470,210,Turin,P,describer,olympics,shroud; religious; museum; tourism; cuisine; sacred,2016,bbovenzi,20.05.2016 15:20:32
4581470,210,Turin,,guesser,Athens,shroud; religious; museum; tourism; cuisine; sacred,2019,Sattaur,20.05.2016 15:20:44
4581470,210,Turin,,describer,winter,shroud; religious; museum; tourism; cuisine; sacred,2022,bbovenzi,20.05.2016 15:20:59
4581470,210,Turin,,guesser,Canada,shroud; religious; museum; tourism; cuisine; sacred,2029,Sattaur,20.05.2016 15:21:21
4581470,210,Turin,,describer,pizza,shroud; religious; museum; tourism; cuisine; sacred,2031,bbovenzi,20.05.2016 15:21:23
4581470,210,Turin,,guesser,Milan,shroud; religious; museum; tourism; cuisine; sacred,2035,Sattaur,20.05.2016 15:21:39
4581470,210,Turin,,describer,close,shroud; religious; museum; tourism; cuisine; sacred,2042,bbovenzi,20.05.2016 15:21:55
4581470,210,Turin,,guesser,Turin,shroud; religious; museum; tourism; cuisine; sacred,2048,Sattaur,20.05.2016 15:22:27
4667781,122,Detroit,P,describer,riot,cars; music; hockey; motown; blues; money; crime; lake,1073,Richards,19.05.2016 21:12:46
4667781,122,Detroit,,guesser,Baltimore,cars; music; hockey; motown; blues; money; crime; lake,1075,Verkaik,19.05.2016 21:12:53
4667781,122,Detroit,,describer,racial,cars; music; hockey; motown; blues; money; crime; lake,1076,Richards,19.05.2016 21:13:12
4667781,122,Detroit,,guesser,Ferguson,cars; music; hockey; motown; blues; money; crime; lake,1077,Verkaik,19.05.2016 21:14:35
4667781,122,Detroit,,describer,historical race riot,cars; music; hockey; motown; blues; money; crime; lake,1078,Richards,19.05.2016 21:14:50
4667781,122,Detroit,,guesser,Chicago,cars; music; hockey; motown; blues; money; crime; lake,1080,Verkaik,19.05.2016 21:15:25
4667781,122,Detroit,,describer,auto industry,cars; music; hockey; motown; blues; money; crime; lake,1083,Richards,19.05.2016 21:16:08
4667781,122,Detroit,,guesser,Detroit,cars; music; hockey; motown; blues; money; crime; lake,1084,Verkaik,19.05.2016 21:16:14
4803419,128,Lagos,p,describer,capital,soccer; festival; film; island; music; port; traffic; yam,899,Richards,19.05.2016 20:18:57
4803419,128,Lagos,,guesser,Paris,soccer; festival; film; island; music; port; traffic; yam,900,Verkaik,19.05.2016 20:19:23
4803419,128,Lagos,,describer,tropical climate,soccer; festival; film; island; music; port; traffic; yam,904,Richards,19.05.2016 20:20:25
4803419,128,Lagos,,guesser,Brazilia,soccer; festival; film; island; music; port; traffic; yam,907,Verkaik,19.05.2016 20:21:34
4803419,128,Lagos,,describer,kidnapped girls,soccer; festival; film; island; music; port; traffic; yam,910,Richards,19.05.2016 20:22:28
4803419,128,Lagos,,guesser,Abuja,soccer; festival; film; island; music; port; traffic; yam,912,Verkaik,19.05.2016 20:23:51
4803419,128,Lagos,,describer,largest city,soccer; festival; film; island; music; port; traffic; yam,915,Richards,19.05.2016 20:24:41
4803419,128,Lagos,,guesser,Lagos,soccer; festival; film; island; music; port; traffic; yam,917,Verkaik,19.05.2016 20:25:30
4486613,45,Stockholm,P,describer,vikings,capital; museums; palace; islands; amusement park; mountains; design; meatballs; pop music,1547,kbell3,20.05.2016 11:48:19
4486613,45,Stockholm,,guesser,Oslo,capital; museums; palace; islands; amusement park; mountains; design; meatballs; pop music,1554,ClaireE,20.05.2016 11:48:57
4486613,45,Stockholm,,describer,blondes,capital; museums; palace; islands; amusement park; mountains; design; meatballs; pop music,1555,kbell3,20.05.2016 11:49:03
4486613,45,Stockholm,,guesser,Stockholm,capital; museums; palace; islands; amusement park; mountains; design; meatballs; pop music,1557,ClaireE,20.05.2016 11:49:35
3932108,5,Venice,P,describer,boat,gondola; canals; art; water; pizza; romantic; gondolier; bridge; renaissance; architecture; blinds; smell,539,Routledge,18.05.2016 15:51:27
3932108,5,Venice,,describer,island,gondola; canals; art; water; pizza; romantic; gondolier; bridge; renaissance; architecture; blinds; smell,540,Routledge,18.05.2016 15:51:27
3932108,5,Venice,,guesser,Venice,gondola; canals; art; water; pizza; romantic; gondolier; bridge; renaissance; architecture; blinds; smell,541,Gillott,18.05.2016 15:51:35
4039487,218,Cambridge,P,describer,university,punt; college; football; museum; trains; cobbled streets; kings; research; brick; campus; festival; cottage,2245,Nicolson,20.05.2016 15:33:59
4039487,218,Cambridge,,guesser,Edinburgh,punt; college; football; museum; trains; cobbled streets; kings; research; brick; campus; festival; cottage,2250,Sattaur,20.05.2016 15:34:14
4039487,218,Cambridge,,describer,no. posh,punt; college; football; museum; trains; cobbled streets; kings; research; brick; campus; festival; cottage,2255,Nicolson,20.05.2016 15:34:30
4039487,218,Cambridge,,guesser,Oxford,punt; college; football; museum; trains; cobbled streets; kings; research; brick; campus; festival; cottage,2257,Sattaur,20.05.2016 15:34:35
4039487,218,Cambridge,,describer,no. other,punt; college; football; museum; trains; cobbled streets; kings; research; brick; campus; festival; cottage,2260,Nicolson,20.05.2016 15:34:40
4039487,218,Cambridge,,guesser,Cambridge,punt; college; football; museum; trains; cobbled streets; kings; research; brick; campus; festival; cottage,2261,Sattaur,20.05.2016 15:34:45
3689206,31,Beirut,P,describer,mezze,capital; war; ancient; historical; multicultural; prehistoric; damaged,1535,iwantsunshine,20.05.2016 11:47:31
3689206,31,Beirut,,guesser,Morocco,capital; war; ancient; historical; multicultural; prehistoric; damaged,1542,candrade,20.05.2016 11:48:04
3689206,31,Beirut,,describer,more obscure,capital; war; ancient; historical; multicultural; prehistoric; damaged,1556,iwantsunshine,20.05.2016 11:49:13
3689206,31,Beirut,,guesser,Baku,capital; war; ancient; historical; multicultural; prehistoric; damaged,1565,candrade,20.05.2016 11:49:56
3689206,31,Beirut,,guesser,Tehran,capital; war; ancient; historical; multicultural; prehistoric; damaged,1566,candrade,20.05.2016 11:50:26
3689206,31,Beirut,,describer,no. internal fighting,capital; war; ancient; historical; multicultural; prehistoric; damaged,1579,iwantsunshine,20.05.2016 11:51:36
3689206,31,Beirut,,describer,old,capital; war; ancient; historical; multicultural; prehistoric; damaged,1583,iwantsunshine,20.05.2016 11:52:05
3689206,31,Beirut,,guesser,Athens,capital; war; ancient; historical; multicultural; prehistoric; damaged,1599,candrade,20.05.2016 11:54:06
3689206,31,Beirut,,describer,conflict zone,capital; war; ancient; historical; multicultural; prehistoric; damaged,1620,iwantsunshine,20.05.2016 11:56:25
3689206,31,Beirut,,describer,seaside,capital; war; ancient; historical; multicultural; prehistoric; damaged,1626,iwantsunshine,20.05.2016 11:57:15
3689206,31,Beirut,,guesser,Beriut,capital; war; ancient; historical; multicultural; prehistoric; damaged,1628,candrade,20.05.2016 11:57:21
3842704,72,Warsaw,P,describer,government,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,1269,bbovenzi,20.05.2016 11:24:30
3842704,72,Warsaw,,guesser,London,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,1272,ClaireE,20.05.2016 11:24:43
3842704,72,Warsaw,,describer,no. pierogi,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,1282,bbovenzi,20.05.2016 11:25:56
3842704,72,Warsaw,,guesser,Warsaw,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,1286,ClaireE,20.05.2016 11:26:29
3400027,12,Buenos Aires,P,describer,capital,government; music; nightlife; food; steak; bars; port; wine,390,Edie67,18.05.2016 15:39:59
3400027,12,Buenos Aires,,guesser,"Washington, DC",government; music; nightlife; food; steak; bars; port; wine,391,nschneid,18.05.2016 15:40:08
3400027,12,Buenos Aires,,describer,south,government; music; nightlife; food; steak; bars; port; wine,394,Edie67,18.05.2016 15:40:16
3400027,12,Buenos Aires,,guesser,Richmond,government; music; nightlife; food; steak; bars; port; wine,399,nschneid,18.05.2016 15:40:49
3400027,12,Buenos Aires,,describer,famous football,government; music; nightlife; food; steak; bars; port; wine,417,Edie67,18.05.2016 15:42:13
3400027,12,Buenos Aires,,guesser,Madrid,government; music; nightlife; food; steak; bars; port; wine,421,nschneid,18.05.2016 15:42:30
3400027,12,Buenos Aires,,describer,blue and white stripes,government; music; nightlife; food; steak; bars; port; wine,433,Edie67,18.05.2016 15:43:02
3400027,12,Buenos Aires,,guesser,Buenos Aires,government; music; nightlife; food; steak; bars; port; wine,446,nschneid,18.05.2016 15:44:54
3503909,101,Naples,P,describer,pizza,sea; port; large; historic; war; history; culture; organized crime,1185,kbell3,20.05.2016 11:14:19
3503909,101,Naples,,guesser,Naples,sea; port; large; historic; war; history; culture; organized crime,1188,bbovenzi,20.05.2016 11:14:53
2996708,70,Philadelphia,P,describer,independence,history; bell; river; sandwiches; cream cheese; eagles; towers; music; liberty; skyscrapers; pretzels; vendors,2070,bbovenzi,20.05.2016 15:23:35
2996708,70,Philadelphia,,describer,brotherly love,history; bell; river; sandwiches; cream cheese; eagles; towers; music; liberty; skyscrapers; pretzels; vendors,2078,bbovenzi,20.05.2016 15:23:55
2996708,70,Philadelphia,,guesser,Philadelphia,history; bell; river; sandwiches; cream cheese; eagles; towers; music; liberty; skyscrapers; pretzels; vendors,2092,Sattaur,20.05.2016 15:24:36
2926216,3,Sydney,P,describer,crocodiles,bridge; beach; harbour; opera; barbecues; convicts; surfing; eucalyptus; kangaroo; harbor; snakes; sharks; koala,1126,iwantsunshine,20.05.2016 11:04:59
2926216,3,Sydney,,guesser,Cairo,bridge; beach; harbour; opera; barbecues; convicts; surfing; eucalyptus; kangaroo; harbor; snakes; sharks; koala,1128,bbovenzi,20.05.2016 11:05:33
2926216,3,Sydney,,describer,no. marsupials,bridge; beach; harbour; opera; barbecues; convicts; surfing; eucalyptus; kangaroo; harbor; snakes; sharks; koala,1132,iwantsunshine,20.05.2016 11:06:14
2926216,3,Sydney,,guesser,Darwin,bridge; beach; harbour; opera; barbecues; convicts; surfing; eucalyptus; kangaroo; harbor; snakes; sharks; koala,1133,bbovenzi,20.05.2016 11:06:25
2926216,3,Sydney,,describer,no. olympics,bridge; beach; harbour; opera; barbecues; convicts; surfing; eucalyptus; kangaroo; harbor; snakes; sharks; koala,1137,iwantsunshine,20.05.2016 11:06:57
2926216,3,Sydney,,guesser,Sydney,bridge; beach; harbour; opera; barbecues; convicts; surfing; eucalyptus; kangaroo; harbor; snakes; sharks; koala,1139,bbovenzi,20.05.2016 11:07:18
2825933,184,Marseille,P,describer,garlic,port; wine; harbour; soccer; dining; fishing; trade; royal,1521,kbell3,20.05.2016 11:46:47
2825933,184,Marseille,,guesser,Paris,port; wine; harbour; soccer; dining; fishing; trade; royal,1529,alisonwillgress,20.05.2016 11:47:06
2825933,184,Marseille,,describer,coast,port; wine; harbour; soccer; dining; fishing; trade; royal,1532,kbell3,20.05.2016 11:47:11
2825933,184,Marseille,,guesser,Marseille,port; wine; harbour; soccer; dining; fishing; trade; royal,1540,alisonwillgress,20.05.2016 11:47:53
2559276,87,Honolulu,P,describer,lei,capital; beach; volcano; warm; surfing; flowers; island; ports; sun; grass skirts; tourist; rainbows,1194,bbovenzi,20.05.2016 11:15:44
2559276,87,Honolulu,,guesser,Honolulu,capital; beach; volcano; warm; surfing; flowers; island; ports; sun; grass skirts; tourist; rainbows,1199,ClaireE,20.05.2016 11:16:29
2627799,8,Amsterdam,P,describer,flat,canal; art; drugs; museums; weed; prostitutes; wind mill; tulip,2328,Brown,20.05.2016 15:40:16
2627799,8,Amsterdam,,guesser,Amsterdam,canal; art; drugs; museums; weed; prostitutes; wind mill; tulip,2333,DavidB,20.05.2016 15:40:33
2027437,15,Rome,P,describer,priests,art; history; tourism; religion; ancient; pope; sightseeing; colliseum; empire,456,nschneid,18.05.2016 15:45:39
2027437,15,Rome,,guesser,Rome,art; history; tourism; religion; ancient; pope; sightseeing; colliseum; empire,462,stankovic,18.05.2016 15:45:57
2031932,220,Dundee,P,describer,haggis,sea; anticline; bridge disaster; boats; football; accent; journalism; university; jam,1900,alisonwillgress,20.05.2016 15:15:11
2031932,220,Dundee,,guesser,Edinburgh,sea; anticline; bridge disaster; boats; football; accent; journalism; university; jam,1903,Edie,20.05.2016 15:15:21
2031932,220,Dundee,,describer,crocodile,sea; anticline; bridge disaster; boats; football; accent; journalism; university; jam,1906,alisonwillgress,20.05.2016 15:15:25
2031932,220,Dundee,,guesser,Aberdeen,sea; anticline; bridge disaster; boats; football; accent; journalism; university; jam,1909,Edie,20.05.2016 15:15:41
2031932,220,Dundee,,describer,no,sea; anticline; bridge disaster; boats; football; accent; journalism; university; jam,1911,alisonwillgress,20.05.2016 15:15:48
2031932,220,Dundee,,describer,movie,sea; anticline; bridge disaster; boats; football; accent; journalism; university; jam,1913,alisonwillgress,20.05.2016 15:15:52
2031932,220,Dundee,,guesser,Dundee,sea; anticline; bridge disaster; boats; football; accent; journalism; university; jam,1916,Edie,20.05.2016 15:16:11
2314480,57,Seoul,P,describer,olympics,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2137,Nicolson,20.05.2016 15:27:20
2314480,57,Seoul,,guesser,Beijing,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2141,candrade,20.05.2016 15:27:38
2314480,57,Seoul,,describer,no. older,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2145,Nicolson,20.05.2016 15:27:45
2314480,57,Seoul,,guesser,Atlanta,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2148,candrade,20.05.2016 15:27:49
2314480,57,Seoul,,describer,no. older,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2151,Nicolson,20.05.2016 15:27:55
2314480,57,Seoul,,guesser,Athens,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2158,candrade,20.05.2016 15:28:44
2314480,57,Seoul,,guesser,Los Angeles,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2160,candrade,20.05.2016 15:28:58
2314480,57,Seoul,,describer,no. eastern,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2161,Nicolson,20.05.2016 15:29:02
2314480,57,Seoul,,guesser,Sydney,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2171,candrade,20.05.2016 15:29:35
2314480,57,Seoul,,describer,no. gaming,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2176,Nicolson,20.05.2016 15:29:51
2314480,57,Seoul,,guesser,Tokyo,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2178,candrade,20.05.2016 15:29:57
2314480,57,Seoul,,describer,no. internet,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2184,Nicolson,20.05.2016 15:30:17
2314480,57,Seoul,,guesser,Seoul,capital; mountains; sports; crowds; athletes; technology; subway; coffee; cell phones,2186,candrade,20.05.2016 15:30:40
1637034,68,Montreal,P,describer,maple,hockey; cold; mountain; language; mixture; mounties; melting pot; olympics,1955,DavidB,20.05.2016 15:18:02
1637034,68,Montreal,,describer,syrup,hockey; cold; mountain; language; mixture; mounties; melting pot; olympics,1958,DavidB,20.05.2016 15:18:07
1637034,68,Montreal,,describer,leaf,hockey; cold; mountain; language; mixture; mounties; melting pot; olympics,1960,DavidB,20.05.2016 15:18:10
1637034,68,Montreal,,guesser,Vancouver,hockey; cold; mountain; language; mixture; mounties; melting pot; olympics,1963,candrade,20.05.2016 15:18:13
1637034,68,Montreal,,guesser,Montreal,hockey; cold; mountain; language; mixture; mounties; melting pot; olympics,1967,candrade,20.05.2016 15:18:18
1550198,66,Munich,P,describer,a regional capital,architecture; football; forest; sausage; opera house; trams; cathedral; sculpture; beer festival; palaces,1304,egharris,20.05.2016 11:27:51
1550198,66,Munich,,describer,sweet lager,architecture; football; forest; sausage; opera house; trams; cathedral; sculpture; beer festival; palaces,1312,egharris,20.05.2016 11:29:02
1550198,66,Munich,,guesser,Canberra,architecture; football; forest; sausage; opera house; trams; cathedral; sculpture; beer festival; palaces,1315,ClaireE,20.05.2016 11:29:25
1550198,66,Munich,,describer,lederhosen,architecture; football; forest; sausage; opera house; trams; cathedral; sculpture; beer festival; palaces,1316,egharris,20.05.2016 11:29:27
1550198,66,Munich,,describer,no,architecture; football; forest; sausage; opera house; trams; cathedral; sculpture; beer festival; palaces,1318,egharris,20.05.2016 11:29:38
1550198,66,Munich,,describer,olympic hostage,architecture; football; forest; sausage; opera house; trams; cathedral; sculpture; beer festival; palaces,1328,egharris,20.05.2016 11:31:43
1550198,66,Munich,,guesser,Munich,architecture; football; forest; sausage; opera house; trams; cathedral; sculpture; beer festival; palaces,1331,ClaireE,20.05.2016 11:32:17
1373701,5,Venice,P,describer,pasta,gondola; canals; art; water; pizza; romantic; gondolier; bridge; renaissance; architecture; blinds; smell,509,Routledge,18.05.2016 15:49:35
1373701,5,Venice,,describer,boats,gondola; canals; art; water; pizza; romantic; gondolier; bridge; renaissance; architecture; blinds; smell,511,Routledge,18.05.2016 15:49:35
1373701,5,Venice,,guesser,Venice,gondola; canals; art; water; pizza; romantic; gondolier; bridge; renaissance; architecture; blinds; smell,510,nschneid,18.05.2016 15:49:43
1301586,44,Madrid,P,describer,tapas,art; bullfighting; architecture; soccer; monuments; baroque; churches; cuisine; nightlife; subway,427,Gillott,18.05.2016 15:42:42
1301586,44,Madrid,,guesser,Madrid,art; bullfighting; architecture; soccer; monuments; baroque; churches; cuisine; nightlife; subway,428,Heatley,18.05.2016 15:42:49
1254203,136,Lausanne,P,describer,neutral,river; sport; olympics; bridges; wine; metro; libraries; plateau,1004,Gibson,19.05.2016 20:50:56
1254203,136,Lausanne,,guesser,Zurich,river; sport; olympics; bridges; wine; metro; libraries; plateau,1005,Richards,19.05.2016 20:51:03
1254203,136,Lausanne,,describer,no. cooperation,river; sport; olympics; bridges; wine; metro; libraries; plateau,1010,Gibson,19.05.2016 20:52:12
1254203,136,Lausanne,,guesser,Brussels,river; sport; olympics; bridges; wine; metro; libraries; plateau,1012,Richards,19.05.2016 20:52:31
1254203,136,Lausanne,,describer,no. lake,river; sport; olympics; bridges; wine; metro; libraries; plateau,1015,Gibson,19.05.2016 20:54:10
1254203,136,Lausanne,,guesser,Geneva,river; sport; olympics; bridges; wine; metro; libraries; plateau,1016,Richards,19.05.2016 20:54:27
1254203,136,Lausanne,,describer,no. close,river; sport; olympics; bridges; wine; metro; libraries; plateau,1018,Gibson,19.05.2016 20:54:54
1254203,136,Lausanne,,guesser,Lausanne,river; sport; olympics; bridges; wine; metro; libraries; plateau,1020,Richards,19.05.2016 20:56:05
1202705,147,Birmingham,P,describer,bull ring,parks; furnace; university; crime; beer,2209,candrade,20.05.2016 15:32:08
1202705,147,Birmingham,,describer,chocolate,parks; furnace; university; crime; beer,2213,candrade,20.05.2016 15:32:19
1202705,147,Birmingham,,guesser,Seville,parks; furnace; university; crime; beer,2215,Nicolson,20.05.2016 15:32:25
1202705,147,Birmingham,,guesser,Birmingham,parks; furnace; university; crime; beer,2218,Nicolson,20.05.2016 15:32:30
1046407,21,New York,P,describer,tall buildings,skyscraper; music; city; river; cabs; entertainment;statue; crowd; apple; money,2753,Brown,20.05.2016 16:18:41
1046407,21,New York,,guesser,New York,skyscraper; music; city; river; cabs; entertainment;statue; crowd; apple; money,2754,bbovenzi,20.05.2016 16:18:51
984218,39,Wellington,P,describer,hobbits,kiwi; cultural center; city; rural areas,92,Nicolson,18.05.2016 12:28:52
984218,39,Wellington,,guesser,Rotarua,kiwi; cultural center; city; rural areas,93,Alcorn,18.05.2016 12:29:04
984218,39,Wellington,,describer,no. boots,kiwi; cultural center; city; rural areas,94,Nicolson,18.05.2016 12:29:12
